param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
520,"[{'num_layers': 1, 'units_per_layer': 12, 'activation': 'tanh', 'learning_rate': 0.00012442013583655577, 'batch_size': 16, 'dropout_rate': 0.4726879614603413, 'l2_reg_strength': 0.0013074987882207918}]",random,0.7355738051732381,0.5660326251983643,76.36666666666666,84.4,11.012670516967773,6140.19410276413
521,"[{'num_layers': 2, 'units_per_layer': 58, 'activation': 'relu', 'learning_rate': 0.08394832367406532, 'batch_size': 16, 'dropout_rate': 0.24343785465762513, 'l2_reg_strength': 0.005982162119064727}]",random,0.3926361873547236,0.38566400432586667,87.76666666666667,88.6,12.950733184814453,6153.144835948944
522,"[{'num_layers': 4, 'units_per_layer': 16, 'activation': 'relu', 'learning_rate': 0.0007435300441947488, 'batch_size': 64, 'dropout_rate': 0.3092167800167058, 'l2_reg_strength': 4.695020941445358e-06}]",random,1.7781735175450644,1.569298186302185,31.3,45.2,9.92737364768982,6163.072209596634
523,"[{'num_layers': 1, 'units_per_layer': 46, 'activation': 'relu', 'learning_rate': 0.0010548195195482976, 'batch_size': 128, 'dropout_rate': 0.20891400203770794, 'l2_reg_strength': 0.0005437563875839533}]",random,0.4406516648133596,0.4178956277370453,88.13333333333334,87.8,8.655705213546753,6171.727914810181
524,"[{'num_layers': 1, 'units_per_layer': 77, 'activation': 'sigmoid', 'learning_rate': 0.0006875816025210677, 'batch_size': 128, 'dropout_rate': 0.08460893678457339, 'l2_reg_strength': 0.00019796601321699466}]",random,0.4581014654636383,0.5217579674720764,90.0,87.2,8.581922054290771,6180.309836864471
525,"[{'num_layers': 2, 'units_per_layer': 117, 'activation': 'relu', 'learning_rate': 0.07884694168286602, 'batch_size': 16, 'dropout_rate': 0.44559323137268136, 'l2_reg_strength': 0.005026167728640388}]",random,0.42434506755073864,0.3604822807312012,86.33333333333333,89.2,14.080397367477417,6194.390234231949
526,"[{'num_layers': 2, 'units_per_layer': 73, 'activation': 'sigmoid', 'learning_rate': 0.2110277680888061, 'batch_size': 128, 'dropout_rate': 0.20911434549636854, 'l2_reg_strength': 0.00036502498601373993}]",random,0.8293741693496705,0.8136136312484741,81.96666666666667,84.6,9.385608196258545,6203.775842428207
527,"[{'num_layers': 2, 'units_per_layer': 83, 'activation': 'sigmoid', 'learning_rate': 0.0001313877223841236, 'batch_size': 128, 'dropout_rate': 0.4519614087606246, 'l2_reg_strength': 6.473801540216102e-07}]",random,1.0082417294184367,0.914378794670105,73.16666666666667,78.0,8.779942274093628,6212.555784702301
528,"[{'num_layers': 3, 'units_per_layer': 21, 'activation': 'tanh', 'learning_rate': 0.13301948648861966, 'batch_size': 32, 'dropout_rate': 0.4377601796352388, 'l2_reg_strength': 1.7793269953236969e-07}]",random,1.0481019611358642,0.7360458388328552,66.06666666666666,77.4,10.181166410446167,6222.736951112747
529,"[{'num_layers': 4, 'units_per_layer': 60, 'activation': 'sigmoid', 'learning_rate': 0.0005710230368118659, 'batch_size': 16, 'dropout_rate': 0.12295055621773857, 'l2_reg_strength': 3.5176757017124545e-07}]",random,0.7809146812756856,0.8795343680381775,73.03333333333333,71.4,13.303591251373291,6236.0405423641205
530,"[{'num_layers': 3, 'units_per_layer': 85, 'activation': 'sigmoid', 'learning_rate': 0.04378180848801372, 'batch_size': 128, 'dropout_rate': 0.4527960620503504, 'l2_reg_strength': 1.757460436310456e-07}]",random,1.484095346768697,1.3744483242034913,47.1,55.2,9.646267175674438,6245.686809539795
531,"[{'num_layers': 3, 'units_per_layer': 31, 'activation': 'relu', 'learning_rate': 0.09990238404340596, 'batch_size': 128, 'dropout_rate': 0.1721529202211597, 'l2_reg_strength': 1.1807823449865445e-05}]",random,0.6645132339795431,0.5109794392585755,78.36666666666666,85.8,8.863452911376953,6254.550262451172
532,"[{'num_layers': 2, 'units_per_layer': 29, 'activation': 'relu', 'learning_rate': 0.08644451934413602, 'batch_size': 32, 'dropout_rate': 0.19074157479397785, 'l2_reg_strength': 0.0028284389531430085}]",random,0.5023971420923868,0.42202768445014954,83.66666666666667,87.4,9.733420848846436,6264.283683300018
533,"[{'num_layers': 4, 'units_per_layer': 8, 'activation': 'relu', 'learning_rate': 0.08564135240676665, 'batch_size': 128, 'dropout_rate': 0.12990117634544598, 'l2_reg_strength': 0.001261828318986569}]",random,1.803900200843811,1.7069666471481324,34.0,44.2,9.317138910293579,6273.600822210312
534,"[{'num_layers': 1, 'units_per_layer': 104, 'activation': 'relu', 'learning_rate': 0.00795166806232269, 'batch_size': 32, 'dropout_rate': 0.37046148037503795, 'l2_reg_strength': 1.9376429866645407e-06}]",random,0.3272495696544647,0.338943332195282,90.2,90.6,10.699136018753052,6284.299958229065
535,"[{'num_layers': 3, 'units_per_layer': 101, 'activation': 'tanh', 'learning_rate': 0.008558752539878475, 'batch_size': 16, 'dropout_rate': 0.49299492151336155, 'l2_reg_strength': 8.732822279003301e-07}]",random,0.502902225057284,0.5355699104070664,84.73333333333333,85.2,13.295690298080444,6297.595648527145
536,"[{'num_layers': 3, 'units_per_layer': 12, 'activation': 'relu', 'learning_rate': 0.018595723628744825, 'batch_size': 256, 'dropout_rate': 0.42566130261667234, 'l2_reg_strength': 0.00723724704339998}]",random,2.0831349601745606,1.9846142520904542,19.766666666666666,23.6,7.791472911834717,6305.38712143898
537,"[{'num_layers': 3, 'units_per_layer': 97, 'activation': 'sigmoid', 'learning_rate': 0.09774728165770508, 'batch_size': 128, 'dropout_rate': 0.23424775374426487, 'l2_reg_strength': 2.1427849549182405e-07}]",random,0.9421439127922058,0.926080235004425,69.56666666666666,68.0,9.603599786758423,6314.9907212257385
538,"[{'num_layers': 1, 'units_per_layer': 23, 'activation': 'tanh', 'learning_rate': 0.00013481234337427814, 'batch_size': 128, 'dropout_rate': 0.23354156349521588, 'l2_reg_strength': 8.973484156892213e-05}]",random,0.5283681846459707,0.5878683867454528,89.36666666666666,86.2,8.53706407546997,6323.5277853012085
539,"[{'num_layers': 2, 'units_per_layer': 29, 'activation': 'relu', 'learning_rate': 0.0322210630700806, 'batch_size': 256, 'dropout_rate': 0.2289185250707702, 'l2_reg_strength': 0.00040394453222149875}]",random,0.9290174156824748,0.744849190235138,69.93333333333334,77.2,8.285438537597656,6331.813223838806
540,"[{'num_layers': 3, 'units_per_layer': 67, 'activation': 'sigmoid', 'learning_rate': 0.2515175156179645, 'batch_size': 64, 'dropout_rate': 0.32174505216410604, 'l2_reg_strength': 2.1550681332778555e-05}]",random,0.9928140966097514,0.951060139656067,69.6,69.6,10.019103765487671,6341.832327604294
541,"[{'num_layers': 3, 'units_per_layer': 78, 'activation': 'tanh', 'learning_rate': 0.0001334974216572896, 'batch_size': 16, 'dropout_rate': 0.4324928414774559, 'l2_reg_strength': 0.003824684777977406}]",random,0.5030820012887319,0.5318099679946899,84.76666666666667,83.6,13.048443794250488,6354.880771398544
542,"[{'num_layers': 3, 'units_per_layer': 92, 'activation': 'tanh', 'learning_rate': 0.0010017350388692016, 'batch_size': 256, 'dropout_rate': 0.5254546677577049, 'l2_reg_strength': 7.562403451936818e-07}]",random,0.5856245741844177,0.47796202850341796,81.96666666666667,86.0,8.331291675567627,6363.212063074112
543,"[{'num_layers': 4, 'units_per_layer': 64, 'activation': 'sigmoid', 'learning_rate': 0.0013194756396337046, 'batch_size': 128, 'dropout_rate': 0.593212717100845, 'l2_reg_strength': 1.9839367136545968e-05}]",random,2.3000495503743488,2.275505563735962,11.433333333333334,24.4,9.327103853225708,6372.539166927338
544,"[{'num_layers': 2, 'units_per_layer': 101, 'activation': 'tanh', 'learning_rate': 0.10040849806498042, 'batch_size': 32, 'dropout_rate': 0.5341751500013402, 'l2_reg_strength': 9.035417289368292e-07}]",random,0.4192117559115092,0.5278623809814453,87.23333333333333,82.8,10.902565002441406,6383.441731929779
545,"[{'num_layers': 3, 'units_per_layer': 44, 'activation': 'sigmoid', 'learning_rate': 0.00021410956714318127, 'batch_size': 256, 'dropout_rate': 0.573198949938319, 'l2_reg_strength': 0.007848177234125436}]",random,2.2844716447194418,2.252189992904663,13.7,25.0,8.329715490341187,6391.77144742012
546,"[{'num_layers': 4, 'units_per_layer': 73, 'activation': 'relu', 'learning_rate': 0.005573373419321527, 'batch_size': 32, 'dropout_rate': 0.2755911918870469, 'l2_reg_strength': 0.00435320166056362}]",random,0.6397320969899496,0.5455280318260193,80.3,83.4,11.031423091888428,6402.802870512009
547,"[{'num_layers': 2, 'units_per_layer': 68, 'activation': 'sigmoid', 'learning_rate': 0.0002018021276893168, 'batch_size': 32, 'dropout_rate': 0.530859572322149, 'l2_reg_strength': 0.0013448220979105276}]",random,0.7669449245134989,0.6019973392486573,78.0,84.2,10.625459671020508,6413.428330183029
548,"[{'num_layers': 1, 'units_per_layer': 79, 'activation': 'relu', 'learning_rate': 0.015754318779035055, 'batch_size': 64, 'dropout_rate': 0.5666369969784657, 'l2_reg_strength': 1.2386952161949449e-05}]",random,0.5222976953188578,0.4148926401138306,83.43333333333334,87.4,9.740018606185913,6423.168348789215
549,"[{'num_layers': 3, 'units_per_layer': 18, 'activation': 'sigmoid', 'learning_rate': 0.002347706423443418, 'batch_size': 64, 'dropout_rate': 0.1361805013454039, 'l2_reg_strength': 0.00034385017380617424}]",random,1.7998558139801026,1.7842711000442504,26.933333333333334,36.2,8.631975173950195,6431.800323963165
550,"[{'num_layers': 4, 'units_per_layer': 56, 'activation': 'tanh', 'learning_rate': 0.0004194265571973092, 'batch_size': 32, 'dropout_rate': 0.1678580977250566, 'l2_reg_strength': 3.306591245353792e-06}]",random,0.3124378914435705,0.4134486451148987,90.76666666666667,87.8,10.995967388153076,6442.796291351318
551,"[{'num_layers': 4, 'units_per_layer': 96, 'activation': 'tanh', 'learning_rate': 0.008019656752423523, 'batch_size': 256, 'dropout_rate': 0.46892017899157223, 'l2_reg_strength': 0.0047504248990339224}]",random,0.6103883905410766,0.5109529118537903,82.03333333333333,85.2,9.418793201446533,6452.215084552765
552,"[{'num_layers': 3, 'units_per_layer': 22, 'activation': 'tanh', 'learning_rate': 0.20402665125285782, 'batch_size': 16, 'dropout_rate': 0.594449792195846, 'l2_reg_strength': 0.0017352391956482395}]",random,1.5715306510925293,1.1757844333648682,39.86666666666667,56.2,12.519659996032715,6464.734744548798
553,"[{'num_layers': 4, 'units_per_layer': 45, 'activation': 'tanh', 'learning_rate': 0.0610070659888353, 'batch_size': 16, 'dropout_rate': 0.2196082811914526, 'l2_reg_strength': 2.8017557364562672e-05}]",random,0.43619558654228846,0.4998057427406311,87.23333333333333,86.0,13.290996074676514,6478.025740623474
554,"[{'num_layers': 4, 'units_per_layer': 124, 'activation': 'sigmoid', 'learning_rate': 0.0008443214880680678, 'batch_size': 64, 'dropout_rate': 0.11009556986367791, 'l2_reg_strength': 3.6041747368891105e-07}]",random,0.739321981271108,0.7918198804855346,76.1,72.2,9.510035514831543,6487.535776138306
555,"[{'num_layers': 3, 'units_per_layer': 30, 'activation': 'sigmoid', 'learning_rate': 0.010449705715033075, 'batch_size': 128, 'dropout_rate': 0.21975743956236682, 'l2_reg_strength': 0.0005535365692847553}]",random,1.9161872488657634,1.8256768522262574,34.3,42.2,9.02962875366211,6496.565404891968
556,"[{'num_layers': 1, 'units_per_layer': 6, 'activation': 'relu', 'learning_rate': 0.031113697691393122, 'batch_size': 32, 'dropout_rate': 0.47654285154592424, 'l2_reg_strength': 3.6964553364328036e-06}]",random,2.3013378740946453,2.30308939743042,10.833333333333334,11.0,10.108131170272827,6506.673536062241
557,"[{'num_layers': 3, 'units_per_layer': 33, 'activation': 'sigmoid', 'learning_rate': 0.00015001027337569609, 'batch_size': 64, 'dropout_rate': 0.19709695208744676, 'l2_reg_strength': 0.00877306790667506}]",random,1.3504529008865356,1.3090564823150634,54.733333333333334,59.8,8.899916172027588,6515.573452234268
558,"[{'num_layers': 1, 'units_per_layer': 17, 'activation': 'tanh', 'learning_rate': 0.11339993392200115, 'batch_size': 128, 'dropout_rate': 0.2415424535955325, 'l2_reg_strength': 2.587411232916342e-05}]",random,0.676853377978007,0.697945294380188,85.9,83.0,8.753398418426514,6524.326850652695
559,"[{'num_layers': 4, 'units_per_layer': 92, 'activation': 'sigmoid', 'learning_rate': 0.008799774865385374, 'batch_size': 16, 'dropout_rate': 0.18700055187155995, 'l2_reg_strength': 0.00013765735406989985}]",random,0.6731193650563558,0.6921319589614868,76.23333333333333,77.0,13.776633501052856,6538.103484153748
560,"[{'num_layers': 1, 'units_per_layer': 40, 'activation': 'tanh', 'learning_rate': 0.005929331018653736, 'batch_size': 64, 'dropout_rate': 0.4244033061751802, 'l2_reg_strength': 3.2463715204304245e-05}]",random,0.3656318651040395,0.3872261357307434,89.46666666666667,89.8,9.560355424880981,6547.6638395786285
561,"[{'num_layers': 3, 'units_per_layer': 39, 'activation': 'tanh', 'learning_rate': 0.0005578320930353044, 'batch_size': 16, 'dropout_rate': 0.4895858034307809, 'l2_reg_strength': 9.474684418835277e-06}]",random,0.9078700017929077,0.69741463804245,70.36666666666666,75.8,12.691985845565796,6560.355825424194
562,"[{'num_layers': 4, 'units_per_layer': 84, 'activation': 'tanh', 'learning_rate': 0.00028276834043170244, 'batch_size': 256, 'dropout_rate': 0.3370640351172324, 'l2_reg_strength': 0.007454109917290494}]",random,0.4333288958867391,0.42911462211608886,87.56666666666666,87.6,8.064231634140015,6568.420057058334
563,"[{'num_layers': 4, 'units_per_layer': 69, 'activation': 'relu', 'learning_rate': 0.0001977843128540787, 'batch_size': 256, 'dropout_rate': 0.1847300994297409, 'l2_reg_strength': 1.8253365549590004e-05}]",random,0.6513348428408304,0.6047672786712647,79.5,79.6,9.279162168502808,6577.699219226837
564,"[{'num_layers': 4, 'units_per_layer': 30, 'activation': 'tanh', 'learning_rate': 0.06322987979618953, 'batch_size': 32, 'dropout_rate': 0.1353825541200108, 'l2_reg_strength': 2.0887642547306587e-07}]",random,0.3986792115370433,0.5377167406082153,88.7,85.2,10.98716926574707,6588.686388492584
