iteration,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
815,"{'num_layers': 2, 'units_per_layer': 5, 'activation': 1, 'learning_rate': 0.001407227502940936, 'batch_size': 32, 'dropout_rate': 0.12711568148838276, 'l2_reg_strength': 0.0030344455451441184}",bayesian,1.716088347752889,1.5624279174804687,35.46666666666667,48.0,12.1744863986969,10087.568615436554
816,"{'num_layers': 2, 'units_per_layer': 83, 'activation': 1, 'learning_rate': 0.0012030513380565202, 'batch_size': 16, 'dropout_rate': 0.12347925224159706, 'l2_reg_strength': 0.00034932585086567945}",bayesian,0.21175413023928802,0.33585889434814453,93.36666666666666,90.2,15.679925680160522,10103.248541116714
817,"{'num_layers': 1, 'units_per_layer': 59, 'activation': 3, 'learning_rate': 0.0014020666742727834, 'batch_size': 32, 'dropout_rate': 0.4292704731913664, 'l2_reg_strength': 0.008175617876060763}",bayesian,0.44509175364176434,0.4146254632472992,88.5,88.0,11.922582864761353,10115.171123981476
818,"{'num_layers': 1, 'units_per_layer': 36, 'activation': 2, 'learning_rate': 0.2856050125104197, 'batch_size': 32, 'dropout_rate': 0.47194549210981174, 'l2_reg_strength': 0.0017064033219269077}",bayesian,0.3806429516474406,0.407681366443634,89.73333333333333,88.6,12.03246283531189,10127.203586816788
819,"{'num_layers': 2, 'units_per_layer': 83, 'activation': 1, 'learning_rate': 0.002296327668817658, 'batch_size': 16, 'dropout_rate': 0.3757534398789467, 'l2_reg_strength': 4.630429479075379e-07}",bayesian,0.5143272542357444,0.4343731929063797,83.06666666666666,86.8,15.81151008605957,10143.015096902847
820,"{'num_layers': 1, 'units_per_layer': 37, 'activation': 1, 'learning_rate': 0.021412926595213842, 'batch_size': 32, 'dropout_rate': 0.546856933654672, 'l2_reg_strength': 0.0003054859310093463}",bayesian,1.1166635615030924,0.6855728011131287,58.13333333333333,82.6,11.673088550567627,10154.688185453415
821,"{'num_layers': 2, 'units_per_layer': 41, 'activation': 3, 'learning_rate': 0.019963597811951277, 'batch_size': 32, 'dropout_rate': 0.47249436735966044, 'l2_reg_strength': 1.543038680614599e-06}",bayesian,1.0819370169639588,0.9074239492416382,64.6,76.8,12.459682703018188,10167.147868156433
822,"{'num_layers': 2, 'units_per_layer': 99, 'activation': 1, 'learning_rate': 0.2728799773730383, 'batch_size': 32, 'dropout_rate': 0.15562498832720806, 'l2_reg_strength': 3.264246386671994e-06}",bayesian,0.2245796718200048,0.34590462303161623,92.8,89.4,13.301985025405884,10180.449853181839
823,"{'num_layers': 3, 'units_per_layer': 83, 'activation': 3, 'learning_rate': 0.0010914846978423017, 'batch_size': 16, 'dropout_rate': 0.36788273710172337, 'l2_reg_strength': 0.00028070612338020696}",bayesian,0.6529503372510275,0.7214817132949829,80.3,77.2,15.600448369979858,10196.050301551819
824,"{'num_layers': 1, 'units_per_layer': 59, 'activation': 2, 'learning_rate': 0.010895019981924397, 'batch_size': 32, 'dropout_rate': 0.16478556123797472, 'l2_reg_strength': 1.2853231846379113e-06}",bayesian,0.17486428674062093,0.3182166106700897,94.96666666666667,92.0,12.143603086471558,10208.19390463829
825,"{'num_layers': 2, 'units_per_layer': 97, 'activation': 3, 'learning_rate': 0.00011109896378599524, 'batch_size': 32, 'dropout_rate': 0.13565688090968933, 'l2_reg_strength': 3.825189829645246e-06}",bayesian,0.2619034918149312,0.37313716030120847,93.1,89.6,12.865145683288574,10221.059050321579
826,"{'num_layers': 3, 'units_per_layer': 99, 'activation': 1, 'learning_rate': 0.12984911310204653, 'batch_size': 64, 'dropout_rate': 0.14504459158868985, 'l2_reg_strength': 2.531448234555033e-05}",bayesian,0.24220631170272827,0.3097074887752533,92.63333333333334,90.4,10.865234136581421,10231.92428445816
827,"{'num_layers': 2, 'units_per_layer': 97, 'activation': 3, 'learning_rate': 0.0006707740940666697, 'batch_size': 128, 'dropout_rate': 0.3930526461373314, 'l2_reg_strength': 1.6061498525878324e-07}",bayesian,0.8267499658266704,0.7662952213287354,78.23333333333333,80.2,11.013909339904785,10242.938193798065
828,"{'num_layers': 2, 'units_per_layer': 96, 'activation': 1, 'learning_rate': 0.22853077429969554, 'batch_size': 128, 'dropout_rate': 0.3052486283356311, 'l2_reg_strength': 1.987545096489632e-05}",bayesian,0.40779983512560525,0.35853100347518924,87.36666666666666,88.4,11.022047996520996,10253.960241794586
829,"{'num_layers': 4, 'units_per_layer': 98, 'activation': 1, 'learning_rate': 0.00012308709597729477, 'batch_size': 64, 'dropout_rate': 0.30259068668484257, 'l2_reg_strength': 0.009943736800370117}",bayesian,0.497207439661026,0.4679072060585022,84.16666666666667,85.8,11.22016167640686,10265.180403470993
830,"{'num_layers': 1, 'units_per_layer': 77, 'activation': 3, 'learning_rate': 0.06567940204493326, 'batch_size': 64, 'dropout_rate': 0.08952542805660094, 'l2_reg_strength': 0.0007664300320352938}",bayesian,0.3306768193244934,0.40998598623275756,91.93333333333334,89.2,11.240269184112549,10276.420672655106
831,"{'num_layers': 2, 'units_per_layer': 74, 'activation': 1, 'learning_rate': 0.22317878910137015, 'batch_size': 64, 'dropout_rate': 0.1987909305950769, 'l2_reg_strength': 0.0004143528286114463}",bayesian,0.34610800941785175,0.35598726010322573,89.26666666666667,90.0,10.966509342193604,10287.3871819973
832,"{'num_layers': 2, 'units_per_layer': 36, 'activation': 3, 'learning_rate': 0.00397797016060636, 'batch_size': 32, 'dropout_rate': 0.4755194434884933, 'l2_reg_strength': 1.0203926544150698e-05}",bayesian,1.141191455523173,0.9920449323654175,61.63333333333333,67.2,12.555829524993896,10299.943011522293
833,"{'num_layers': 2, 'units_per_layer': 96, 'activation': 2, 'learning_rate': 0.0023172834179831354, 'batch_size': 32, 'dropout_rate': 0.14366367182708994, 'l2_reg_strength': 0.0013657041724450616}",bayesian,0.15768543132146198,0.28672567462921145,95.16666666666667,90.8,12.441848516464233,10312.384860038757
834,"{'num_layers': 4, 'units_per_layer': 112, 'activation': 1, 'learning_rate': 0.0013976585126667027, 'batch_size': 256, 'dropout_rate': 0.05120025774681283, 'l2_reg_strength': 4.835832166617772e-06}",bayesian,0.3797727233568827,0.43795160460472105,88.4,86.4,10.93203353881836,10323.316893577576
835,"{'num_layers': 4, 'units_per_layer': 98, 'activation': 1, 'learning_rate': 0.030872650688676537, 'batch_size': 64, 'dropout_rate': 0.06008247254660325, 'l2_reg_strength': 3.772534704000887e-06}",bayesian,0.23410676177342732,0.39819955730438233,92.2,86.6,12.158578634262085,10335.475472211838
836,"{'num_layers': 2, 'units_per_layer': 42, 'activation': 2, 'learning_rate': 0.000988593844850966, 'batch_size': 32, 'dropout_rate': 0.1618419130332014, 'l2_reg_strength': 0.0015763480990220386}",bayesian,0.23052987802028657,0.35219544696807864,93.63333333333334,89.0,12.392823457717896,10347.868295669556
837,"{'num_layers': 1, 'units_per_layer': 115, 'activation': 1, 'learning_rate': 0.006543265304342887, 'batch_size': 128, 'dropout_rate': 0.16284516185760337, 'l2_reg_strength': 0.0006016326906394332}",bayesian,0.29039089620113373,0.3448397493362427,91.86666666666666,89.4,10.005915641784668,10357.87421131134
838,"{'num_layers': 3, 'units_per_layer': 99, 'activation': 1, 'learning_rate': 0.016738713198375436, 'batch_size': 32, 'dropout_rate': 0.4982551190356964, 'l2_reg_strength': 1.5307357454953607e-06}",bayesian,0.8053718118667602,0.5595024676322937,72.56666666666666,84.4,13.874916553497314,10371.749127864838
839,"{'num_layers': 1, 'units_per_layer': 98, 'activation': 1, 'learning_rate': 0.00013756316569218902, 'batch_size': 32, 'dropout_rate': 0.30407688955061113, 'l2_reg_strength': 3.568192432898188e-07}",bayesian,0.29218724846839905,0.30318621802330015,91.06666666666666,90.8,12.686779737472534,10384.43590760231
840,"{'num_layers': 2, 'units_per_layer': 71, 'activation': 1, 'learning_rate': 0.1863895241475167, 'batch_size': 32, 'dropout_rate': 0.5613147984481258, 'l2_reg_strength': 0.001214517808821886}",bayesian,0.9137327065467834,0.5911921391487122,66.9,84.8,12.812255859375,10397.248163461685
841,"{'num_layers': 1, 'units_per_layer': 118, 'activation': 3, 'learning_rate': 0.27610082873260916, 'batch_size': 128, 'dropout_rate': 0.377540914036623, 'l2_reg_strength': 4.872543750514914e-06}",bayesian,0.45965133476257325,0.4897793855667114,88.2,88.0,10.97433590888977,10408.222499370575
842,"{'num_layers': 2, 'units_per_layer': 97, 'activation': 2, 'learning_rate': 0.0001726129088899024, 'batch_size': 128, 'dropout_rate': 0.5822946109005048, 'l2_reg_strength': 1.3149237927788438e-06}",bayesian,0.46378163878122963,0.39398051166534426,86.36666666666666,88.8,10.972793102264404,10419.19529247284
843,"{'num_layers': 4, 'units_per_layer': 12, 'activation': 3, 'learning_rate': 0.001363103208922887, 'batch_size': 64, 'dropout_rate': 0.5199613113303132, 'l2_reg_strength': 0.0013443310994490287}",bayesian,2.310117068608602,2.2935952949523926,10.833333333333334,11.0,11.618340730667114,10430.813633203506
844,"{'num_layers': 4, 'units_per_layer': 99, 'activation': 1, 'learning_rate': 0.004212976147748711, 'batch_size': 64, 'dropout_rate': 0.059479690763723975, 'l2_reg_strength': 0.0001401823575533171}",bayesian,0.25842815870046615,0.4872248864173889,91.86666666666666,84.6,11.806269645690918,10442.619902849197
845,"{'num_layers': 1, 'units_per_layer': 58, 'activation': 3, 'learning_rate': 0.024912511683162004, 'batch_size': 32, 'dropout_rate': 0.13216971812008257, 'l2_reg_strength': 2.560906439990523e-07}",bayesian,0.29681733608245847,0.3769133305549622,92.66666666666667,89.4,11.93284010887146,10454.552742958069
846,"{'num_layers': 2, 'units_per_layer': 97, 'activation': 2, 'learning_rate': 0.0008057415728639648, 'batch_size': 128, 'dropout_rate': 0.35096123049756517, 'l2_reg_strength': 0.001001541138490642}",bayesian,0.27384504040082297,0.34097482132911683,92.2,90.2,11.024938821792603,10465.577681779861
847,"{'num_layers': 1, 'units_per_layer': 70, 'activation': 1, 'learning_rate': 0.0002259960856350325, 'batch_size': 64, 'dropout_rate': 0.310114319882401, 'l2_reg_strength': 5.000168887809161e-06}",bayesian,0.35734185222784676,0.37524891567230223,89.36666666666666,89.4,10.340526580810547,10475.918208360672
848,"{'num_layers': 2, 'units_per_layer': 17, 'activation': 1, 'learning_rate': 0.0003429391480679708, 'batch_size': 128, 'dropout_rate': 0.28092355936140695, 'l2_reg_strength': 0.003374444070905165}",bayesian,1.208056893348694,0.9138907284736634,56.2,78.8,10.869263172149658,10486.787471532822
849,"{'num_layers': 1, 'units_per_layer': 96, 'activation': 3, 'learning_rate': 0.04711704652289054, 'batch_size': 16, 'dropout_rate': 0.47254025035999603, 'l2_reg_strength': 5.252032208720431e-07}",bayesian,0.32135401288668314,0.33676454627513885,91.16666666666667,90.2,14.101927518844604,10500.889399051666
850,"{'num_layers': 1, 'units_per_layer': 36, 'activation': 2, 'learning_rate': 0.017954262545111222, 'batch_size': 32, 'dropout_rate': 0.4405561943860725, 'l2_reg_strength': 5.066966752151694e-05}",bayesian,0.35425570503870646,0.39138824987411497,90.26666666666667,87.8,12.024969577789307,10512.914368629456
851,"{'num_layers': 3, 'units_per_layer': 96, 'activation': 2, 'learning_rate': 0.000755426325817157, 'batch_size': 128, 'dropout_rate': 0.3277627235271396, 'l2_reg_strength': 2.2369308499212377e-05}",bayesian,0.2966548760732015,0.3536918783187866,91.8,89.8,10.090543031692505,10523.004911661148
852,"{'num_layers': 2, 'units_per_layer': 29, 'activation': 2, 'learning_rate': 0.2245665513559541, 'batch_size': 16, 'dropout_rate': 0.1562167785811157, 'l2_reg_strength': 7.391723696104234e-07}",bayesian,0.30343944335977235,0.39382952779531477,91.3,88.2,14.048735618591309,10537.05364727974
853,"{'num_layers': 3, 'units_per_layer': 75, 'activation': 1, 'learning_rate': 0.00022880786468792037, 'batch_size': 64, 'dropout_rate': 0.08315014495414472, 'l2_reg_strength': 1.310775217053994e-06}",bayesian,0.2508803113698959,0.3409079613685608,92.43333333333334,88.2,11.691218137741089,10548.74486541748
854,"{'num_layers': 1, 'units_per_layer': 86, 'activation': 3, 'learning_rate': 0.052767626853406864, 'batch_size': 16, 'dropout_rate': 0.3016742553693007, 'l2_reg_strength': 1.8842671447856916e-06}",bayesian,0.25159810521205267,0.31806640791893004,93.0,90.8,14.221581220626831,10562.966446638107
