param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
241,"[{'num_layers': 2, 'units_per_layer': 10, 'activation': 'tanh', 'learning_rate': 0.00024320379618466043, 'batch_size': 32, 'dropout_rate': 0.4959289516947691, 'l2_reg_strength': 1.8654320380120108e-07}]",random,1.4489068511327108,1.0526653203964234,47.666666666666664,71.2,11.36978030204773,2624.7644243240356
242,"[{'num_layers': 4, 'units_per_layer': 26, 'activation': 'tanh', 'learning_rate': 0.00017415141827681116, 'batch_size': 16, 'dropout_rate': 0.15299009928063678, 'l2_reg_strength': 1.0254881421682328e-07}]",random,0.5149256502787272,0.6582349952459335,85.0,82.8,14.344120502471924,2639.1085448265076
243,"[{'num_layers': 2, 'units_per_layer': 46, 'activation': 'tanh', 'learning_rate': 0.002572864166088965, 'batch_size': 128, 'dropout_rate': 0.30524415272633953, 'l2_reg_strength': 6.076631953279554e-05}]",random,0.39664365100860594,0.43829162907600405,89.23333333333333,87.2,9.910154819488525,2649.018699645996
244,"[{'num_layers': 3, 'units_per_layer': 51, 'activation': 'sigmoid', 'learning_rate': 0.02632691679269805, 'batch_size': 256, 'dropout_rate': 0.5014490953439807, 'l2_reg_strength': 0.0020842827882219498}]",random,2.1963930848439532,2.141653696060181,20.666666666666668,43.2,8.790528774261475,2657.8092284202576
245,"[{'num_layers': 1, 'units_per_layer': 36, 'activation': 'relu', 'learning_rate': 0.049151768325833164, 'batch_size': 256, 'dropout_rate': 0.3145795400596689, 'l2_reg_strength': 0.0002609807105114984}]",random,0.7130133371353149,0.6076007404327393,78.76666666666667,83.8,9.190263032913208,2666.999491453171
246,"[{'num_layers': 3, 'units_per_layer': 32, 'activation': 'sigmoid', 'learning_rate': 0.08234938181319713, 'batch_size': 32, 'dropout_rate': 0.5946054416275731, 'l2_reg_strength': 0.002499230806688665}]",random,1.8893222961425782,1.83841073513031,20.833333333333332,26.6,11.59109878540039,2678.590590238571
247,"[{'num_layers': 1, 'units_per_layer': 125, 'activation': 'tanh', 'learning_rate': 0.10794046784397444, 'batch_size': 16, 'dropout_rate': 0.14047442765965135, 'l2_reg_strength': 1.5587779654134888e-07}]",random,0.13938699453075726,0.305656804561615,96.3,90.2,13.344675064086914,2691.935265302658
248,"[{'num_layers': 1, 'units_per_layer': 4, 'activation': 'sigmoid', 'learning_rate': 0.05019953157391933, 'batch_size': 64, 'dropout_rate': 0.06134073722669606, 'l2_reg_strength': 0.0003579780417784633}]",random,1.7134953638712564,1.714466733932495,59.333333333333336,61.4,9.525059700012207,2701.4603250026703
249,"[{'num_layers': 4, 'units_per_layer': 90, 'activation': 'tanh', 'learning_rate': 0.06612871821534959, 'batch_size': 128, 'dropout_rate': 0.11105922940018073, 'l2_reg_strength': 2.0709563869707556e-05}]",random,0.207457971851031,0.3486052174568176,93.8,88.4,9.87291169166565,2711.333236694336
250,"[{'num_layers': 3, 'units_per_layer': 10, 'activation': 'sigmoid', 'learning_rate': 0.0013015585751249663, 'batch_size': 32, 'dropout_rate': 0.5537879264326083, 'l2_reg_strength': 4.962637547019601e-07}]",random,2.2736340471903485,2.2415321197509765,13.6,32.6,11.632835149765015,2722.966071844101
251,"[{'num_layers': 2, 'units_per_layer': 16, 'activation': 'sigmoid', 'learning_rate': 0.018121279077193617, 'batch_size': 32, 'dropout_rate': 0.3731507832814998, 'l2_reg_strength': 3.636478800008497e-06}]",random,1.6055525906880697,1.4447528200149535,45.43333333333333,62.0,11.320561170578003,2734.286633014679
252,"[{'num_layers': 2, 'units_per_layer': 52, 'activation': 'sigmoid', 'learning_rate': 0.10417874818915801, 'batch_size': 64, 'dropout_rate': 0.4428398760672095, 'l2_reg_strength': 3.980123173479027e-07}]",random,1.028852554321289,0.8611634178161621,69.96666666666667,80.0,9.861980676651001,2744.14861369133
253,"[{'num_layers': 3, 'units_per_layer': 75, 'activation': 'sigmoid', 'learning_rate': 0.044973688917873116, 'batch_size': 256, 'dropout_rate': 0.38057253200402574, 'l2_reg_strength': 1.2725703025012514e-07}]",random,1.817122789700826,1.7554173851013184,34.6,42.6,9.139278650283813,2753.2878923416138
254,"[{'num_layers': 2, 'units_per_layer': 76, 'activation': 'sigmoid', 'learning_rate': 0.0001683617526164584, 'batch_size': 128, 'dropout_rate': 0.15375365884126463, 'l2_reg_strength': 6.584863638508755e-07}]",random,0.6986193731625875,0.7137259178161621,86.1,85.2,10.056362867355347,2763.344255208969
255,"[{'num_layers': 3, 'units_per_layer': 95, 'activation': 'relu', 'learning_rate': 0.00011411622388095897, 'batch_size': 32, 'dropout_rate': 0.5948214020808366, 'l2_reg_strength': 4.1083717589612916e-07}]",random,1.411849510828654,1.1271190671920777,48.46666666666667,66.8,12.430846214294434,2775.7751014232635
